text,parent_group,label,word_count
"Analyticity of layer potentials and $L^{2}$ solvability of boundary   value problems for divergence form elliptic equations with complex   $L^{\infty}$ coefficients.   We consider divergence form elliptic operators of the form $L=-\dv A(x)\nabla$, defined in $R^{n+1} = \{(x,t)\in R^n \times R \}$, $n \geq 2$, where the $L^{\infty}$ coefficient matrix $A$ is $(n+1)\times(n+1)$, uniformly elliptic, complex and $t$-independent. We show that for such operators, boundedness and invertibility of the corresponding layer potential operators on $L^2(\mathbb{R}^{n})=L^2(\partial\mathbb{R}_{+}^{n+1})$, is stable under complex, $L^{\infty}$ perturbations of the coefficient matrix. Using a variant of the $Tb$ Theorem, we also prove that the layer potentials are bounded and invertible on $L^2(\mathbb{R}^n)$ whenever $A(x)$ is real and symmetric (and thus, by our stability result, also when $A$ is complex, $\Vert A-A^0\Vert_{\infty}$ is small enough and $A^0$ is real, symmetric, $L^{\infty}$ and elliptic). In particular, we establish solvability of the Dirichlet and Neumann (and Regularity) problems, with $L^2$ (resp. $\dot{L}^2_1)$ data, for small complex perturbations of a real symmetric matrix. Previously, $L^2$ solvability results for complex (or even real but non-symmetric) coefficients were known to hold only for perturbations of constant matrices (and then only for the Dirichlet problem), or in the special case that the coefficients $A_{j,n+1}=0=A_{n+1,j}$, $1\leq j\leq n$, which corresponds to the Kato square root problem.",mathematics,5,209
"On the Definitions of Difference Galois Groups.   We compare several definitions of the Galois group of a linear difference equation that have arisen in algebra, analysis and model theory and show, that these groups are isomorphic over suitable fields. In addition, we study properties of Picard-Vessiot extensions over fields with not necessarily algebraically closed subfields of constants.",mathematics,5,57
Duality and Tameness.   We prove a duality theorem for certain graded algebras and show by various examples different kinds of failure of tameness of local cohomology.,mathematics,5,26
"On implications in sectionally pseudocomplemented posets.   A sectionally pseudocomplemented poset P is one which has the top element and in which every principal order filter is a pseudocomplemented poset. The sectional pseudocomplements give rise to an implication-like operation on P which coincides with the relative pseudocomplementation if P is relatively psudocomplemented. We characterise this operation and study some elementary properties of upper semilattices, lower semilattices and lattices equipped with this kind of implication. We deal also with a few weaker versions of implication. Sectionally pseudocomplemented lattices have already been studied in the literature.",mathematics,5,93
"Orbits of tori extended by finite groups and their polynomial hulls: the   case of connected complex orbits.   Let $V$ be a complex linear space, $G\subset\GL(V)$ be a compact group. We consider the problem of description of polynomial hulls $\wh{Gv}$ for orbits $Gv$, $v\in V$, assuming that the identity component of $G$ is a torus $T$. The paper contains a universal construction for orbits which satisfy the inclusion $Gv\subset T^\bbC v$ and a characterization of pairs $(G,V)$ such that it is true for a generic $v\in V$. The hull of a finite union of $T$-orbits in $T^\bbC v$ can be distinguished in $\clos T^\bbC v$ by a finite collection of inequalities of the type $\abs{z_1}^{s_1}...\abs{z_n}^{s_n}\leq c$. In particular, this is true for $Gv$. If powers in the monomials are independent of $v$, $Gv\subset T^\bbC v$ for a generic $v$, and either the center of $G$ is finite or $T^\bbC$ has an open orbit, then the space $V$ and the group $G$ are products of standard ones; the latter means that $G=S_nT$, where $S_n$ is the group of all permutations of coordinates and $T$ is either $\bbT^n$ or $\SU(n)\cap\bbT^n$, where $\bbT^n$ is the torus of all diagonal matrices in $\rU(n)$. The paper also contains a description of polynomial hulls for orbits of isotropy groups of bounded symmetric domains. This result is already known, but we formulate it in a different form and supply with a shorter proof.",mathematics,5,235
"Deaconstructing Functions on Quadratic Surfaces into Multipoles.   Any homogeneous polynomial $P(x, y, z)$ of degree $d$, being restricted to a unit sphere $S^2$, admits essentially a unique representation of the form $\lambda + \sum_{k = 1}^d [\prod_{j = 1}^k L_{kj}]$, where $L_{kj}$'s are linear forms in $x, y$ and $z$ and $\lambda$ is a real number. The coefficients of these linear forms, viewed as 3D vectors, are called \emph{multipole} vectors of $P$. In this paper we consider similar multipole representations of polynomial and analytic functions on other quadratic surfaces $Q(x, y, z) = c$, real and complex. Over the complex numbers, the above representation is not unique, although the ambiguity is essentially finite. We investigate the combinatorics that depicts this ambiguity. We link these results with some classical theorems of harmonic analysis, theorems that describe decompositions of functions into sums of spherical harmonics. We extend these classical theorems (which rely on our understanding of the Laplace operator $\Delta_{S^2}$) to more general differential operators $\Delta_Q$ that are constructed with the help of the quadratic form $Q(x, y, z)$. Then we introduce modular spaces of multipoles. We study their intricate geometry and topology using methods of algebraic geometry and singularity theory. The multipole spaces are ramified over vector or projective spaces, and the compliments to the ramification sets give rise to a rich family of $K(\pi, 1)$-spaces, where $\pi$ runs over a variety of modified braid groups.",mathematics,5,235
A Conjecture on Primes and a Step towards Justification.   We put a new conjecture on primes from the point of view of its binary expansions and make a step towards justification.,mathematics,5,31
"A criterion for transience of multidimensional branching random walk in   random environment.   We develop a criterion for transience for a general model of branching Markov chains. In the case of multi-dimensional branching random walk in random environment (BRWRE) this criterion becomes explicit. In particular, we show that \emph{Condition L} of Comets and Popov is necessary and sufficient for transience as conjectured. Furthermore, the criterion applies to two important classes of branching random walks and implies that the critical branching random walk is transient resp. dies out locally.",mathematics,5,87
"Local well-posedness of nonlinear dispersive equations on modulation   spaces.   By using tools of time-frequency analysis, we obtain some improved local well-posedness results for the NLS, NLW and NLKG equations with Cauchy data in modulation spaces $M{p, 1}_{0,s}$.",mathematics,5,37
"New Integral Representations of Whittaker Functions for Classical Lie   Groups.   We propose integral representations of the Whittaker functions for the classical Lie algebras sp(2l), so(2l) and so(2l+1). These integral representations generalize the integral representation of gl(l+1)-Whittaker functions first introduced by Givental. One of the salient features of the Givental representation is its recursive structure with respect to the rank of the Lie algebra gl(l+1). The proposed generalization of the Givental representation to the classical Lie algebras retains this property. It was shown elsewhere that the integral recursion operator for gl(l+1)-Whittaker function in the Givental representation coincides with a degeneration of the Baxter Q-operator for $\hat{gl(l+1)}$-Toda chains. We construct Q-operator for affine Lie algebras $\hat{so(2l)}$, $\hat{so(2l+1)}$ and a twisted form of $\hat{gl(2l)}$. We demonstrate that the relation between recursion integral operators of the generalized Givental representation and degenerate Q-operators remains valid for all classical Lie algebras.",mathematics,5,145
"Generalised Einstein condition and cone construction for parabolic   geometries.   This paper attempts to define a generalisation of the standard Einstein condition (in conformal/metric geometry) to any parabolic geometry. To do so, it shows that any preserved involution $\sigma$ of the adjoint bundle $\mc{A}$ gives rise, given certain algebraic conditions, to a unique preferred affine connection $\nabla$ with covariantly constant rho-tensor $\mathsf{P}$, compatible with the algebraic bracket on $\mc{A}$. These conditions can reasonably be considered the generalisations of the Einstein condition, and recreate the standard Einstein condition in conformal geometry. The existence of such an involution is implies by some simpler structures: preserved metrics when the overall algebra $\mf{g}$ is $\mf{sl}(m,\mbb{F})$, preserved complex structures anti-commuting with the skew-form for $\mf{g}=\mf{sp}(2m,\mbb{F})$, and preserved subundles of the tangent bundle, of a certain rank, for all the other non-exceptional simple Lie algebras. Examples of Einstein involutions are constructed or referenced for several geometries. The existence of cone constructions for certain Einstein involutions is then demonstrated.",mathematics,5,161
"On $L^{1}$-Convergence of Fourier Series Under $MVBV$ Condition.   Let $f\in L_{2\pi}$ be a real-valued even function with its Fourier series $ \frac{a_{0}}{2}+\sum_{n=1}^{\infty}a_{n}\cos nx,$ and let $S_{n}(f,x), n\geq 1,$ be the $n$-th partial sum of the Fourier series. It is well-known that if the nonnegative sequence $\{a_{n}\}$ is decreasing and $\lim\limits_{n\to \infty}a_{n}=0$, then $$ \lim\limits_{n\to \infty}\Vert f-S_{n}(f)\Vert_{L}=0 {if and only if} \lim\limits_{n\to \infty}a_{n}\log n=0. $$ We weaken the monotone condition in this classical result to the so-called mean value bounded variation ($MVBV$) condition. The generalization of the above classical result in real-valued function space is presented as a special case of the main result in this paper which gives the $L^{1}$% -convergence of a function $f\in L_{2\pi}$ in complex space. We also give results on $L^{1}$-approximation of a function $f\in L_{2\pi}$ under the $% MVBV$ condition.",mathematics,5,135
"Groups of diffeomorphisms and geometric loops of manifolds over   ultra-normed fields.   The article is devoted to the investigation of groups of diffeomorphisms and loops of manifolds over ultra-metric fields of zero and positive characteristics. Different types of topologies are considered on groups of loops and diffeomorphisms relative to which they are generalized Lie groups or topological groups. Among such topologies pairwise incomparable are found as well. Topological perfectness of the diffeomorphism group relative to certain topologies is studied. There are proved theorems about projective limit decompositions of these groups and their compactifications for compact manifolds. Moreover, an existence of one-parameter local subgroups of diffeomorphism groups is investigated.",mathematics,5,107
Stability of associated primes of monomial ideals.   Let $I$ be a monomial ideal of a polynomial ring $R$. In this paper we determine a number $B$ such that $\Ass (I^n/I^{n+1}) = \Ass (I^{B}/I^{B+1})$ for all $n\geq B$.,mathematics,5,37
"Algebraic geometry of Gaussian Bayesian networks.   Conditional independence models in the Gaussian case are algebraic varieties in the cone of positive definite covariance matrices. We study these varieties in the case of Bayesian networks, with a view towards generalizing the recursive factorization theorem to situations with hidden variables. In the case when the underlying graph is a tree, we show that the vanishing ideal of the model is generated by the conditional independence statements implied by graph. We also show that the ideal of any Bayesian network is homogeneous with respect to a multigrading induced by a collection of upstream random variables. This has a number of important consequences for hidden variable models. Finally, we relate the ideals of Bayesian networks to a number of classical constructions in algebraic geometry including toric degenerations of the Grassmannian, matrix Schubert varieties, and secant varieties.",mathematics,5,142
"Optimal control of Goursat-Volterra systems.   We analyze an optimal control problem for systems of integral equations of Volterra type with two independent variables. These systems generalize both, the hyperbolic control problems for systems of Goursat-Darboux type, and the optimal control of ordinary (i.e. with one independent variable) Volterra integral equations. We prove extremal principles akin to Pontryagin's maximum principle.",mathematics,5,59
"Equilibrium states for interval maps: the potential $-t\log |Df|$.   Let $f:I \to I$ be a $C^2$ multimodal interval map satisfying polynomial growth of the derivatives along critical orbits. We prove the existence and uniqueness of equilibrium states for the potential $\phi_t:x\mapsto -t\log|Df(x)|$ for $t$ close to 1, and also that the pressure function $t \mapsto P(\phi_t)$ is analytic on an appropriate interval near $t = 1$.",mathematics,5,66
"The centralizer of a C1 generic diffeomorphism is trivial.   In this announcement, we describe the solution in the C1 topology to a question asked by S. Smale on the genericity of trivial centralizers: the set of diffeomorphisms of a compact connected manifold with trivial centralizer residual in Diff^1 but does not contain an open and dense subset.",mathematics,5,57
Some result on K-algebras.   We give a new proof of the classical result due to Rodney Y. Sharp and Peter Vamos on the dimension of tensor product of a finite number of field extensions of a given field.,mathematics,5,38
"Exponential sums with coefficients 0 or 1 and concentrated L^{p} norms.   Let f be a sum of exponentials of the form exp(2 pi i N x), where the N are distinct integers. We call f an idempotent trigonometric polynomial (because the convolution of f with itself is f) or, simply, an idempotent. We show that for every p > 1, and every set E of the torus T = R/Z with |E| > 0, there are idempotents concentrated on E in the Lp sense. More precisely, for each p > 1, there is an explicitly calculated constant Cp > 0 so that for each E with |E| > 0 and epsilon > 0 one can find an idempotent f such that the pth root of the ratio of the integral over E of the pth power of |f| to the integral over T of the pth power of |f| is greater than Cp - epsilon. This is in fact a lower bound result and, though not optimal, it is close to the best that our method gives. We also give both heuristic and computational evidence for the still open problem of whether the Lp concentration phenomenon fails to occur when p = 1.",mathematics,5,203
"Curve shortening and the topology of closed geodesics on surfaces.   We study ""flat knot types"" of geodesics on compact surfaces M^2. For every flat knot type and any Riemannian metric g we introduce a Conley index associated with the curve shortening flow on the space of immersed curves on M^2. We conclude existence of closed geodesics with prescribed flat knot types, provided the associated Conley index is nontrivial.",mathematics,5,68
"Graphs with chromatic roots in the interval (1,2).   We present an infinite family of 3-connected non-bipartite graphs with chromatic roots in the interval (1,2) thus resolving a conjecture of Jackson's in the negative. In addition, we briefly consider other graph classes that are conjectured to have no chromatic roots in (1,2).",mathematics,5,51
"Energy solutions for polymer aqueous solutions in two dimension.   The aim of this article is to study a nonlinear system modeling a Non-Newtonian fluid of polymer aqueous solutions. We are interested here in the existence of weak solutions for the stationary problem in a bounded plane domain or in two-dimensional exterior domain. Due to the third order of derivatives in the non-linear term, it's difficult to obtain solution satisfying energy inequality. But with a good choice of boundary conditions, an adapt special basis and the use of the good properties of the trilinear form associated to the non-linear term, we obtain energy solutions. The problem in bounded domain is treated and the more difficult problem on non bounded domain too.",mathematics,5,120
"Arithmetic progressions of primes in short intervals.   Green and Tao proved that the primes contains arbitrarily long arithmetic progressions. We show that, essentially the same proof leads to the following result: The primes in an short interval contains many arithmetic progressions of any given length.",mathematics,5,45
"Mittag-Leffler conditions on modules.   We study Mittag-Leffler conditions on modules providing relative versions of classical results by Raynaud and Gruson. We then apply our investigations to several contexts. First of all, we give a new argument for solving the Baer splitting problem. Moreover, we show that modules arising in cotorsion pairs satisfy certain Mittag-Leffler conditions. In particular, this implies that tilting modules satisfy a useful finiteness condition over their endomorphism ring. In the final section, we focus on a special tilting cotorsion pair related to the pure-semisimplicity conjecture.",mathematics,5,88
"Complete Segal spaces arising from simplicial categories.   In this paper, we compare several functors which take simplicial categories or model categories to complete Segal spaces, which are particularly nice simplicial spaces which, like simplicial categories, can be considered to be models for homotopy theories. We then give a characterization, up to weak equivalence, of complete Segal spaces arising from these functors.",mathematics,5,61
"Instantons and curves on class VII surfaces.   We develop a general strategy, based on gauge theoretical methods, to prove existence of curves on class VII surfaces. We prove that, for $b_2=2$, every minimal class VII surface has a cycle of rational curves hence, by a result of Nakamura, is a global deformation of a one parameter family of blown up primary Hopf surfaces. The case $b_2=1$ has been solved in a previous article. The fundamental object intervening in our strategy is the moduli space ${\mathcal M}^{\pst}(0,{\mathcal K})$ of polystable bundles ${\mathcal E}$ with $c_2({\mathcal E})=0$, $\det({\mathcal E})={\mathcal K}$. For large $b_2$ the geometry of this moduli space becomes very complicated. The case $b_2=2$ treated here in detail requires new ideas and difficult techniques of both complex geometric and gauge theoretical nature.",mathematics,5,131
"Entwining Structures in Monoidal Catrgories.   Interpreting entwining structures as special instances of J. Beck's distributive law, the concept of entwining module can be generalized for the setting of arbitrary monoidal category. In this paper, we use the distributive law formalism to extend in this setting basic properties of entwining modules.",mathematics,5,50
"Generalized CRF-structures.   A generalized F-structure is a complex, isotropic subbundle $E$ of $T_cM\oplus T^*_cM$ ($T_cM=TM\otimes_{\mathds{R}}\mathds{C}$ and the metric is defined by pairing) such that $E\cap\bar E^{\perp}=0$. If $E$ is also closed by the Courant bracket, $E$ is a generalized CRF-structure. We show that a generalized F-structure is equivalent with a skew-symmetric endomorphism $\Phi$ of $TM\oplus T^*M$ that satisfies the condition $\Phi^3+\Phi=0$ and we express the CRF-condition by means of the Courant-Nijenhuis torsion of $\Phi$. The structures that we consider are generalizations of the F-structures defined by Yano and of the CR (Cauchy-Riemann) structures. We construct generalized CRF-structures from: a classical F-structure, a pair $(\mathcal{V},\sigma)$ where $\mathcal{V}$ is an integrable subbundle of $TM$ and $\sigma$ is a 2-form on $M$, a generalized, normal, almost contact structure of codimension $h$. We show that a generalized complex structure on a manifold $\tilde M$ induces generalized CRF-structures into some submanifolds $M\subseteq\tilde M$. Finally, we consider compatible, generalized, Riemannian metrics and we define generalized CRFK-structures that extend the generalized K\""ahler structures and are equivalent with quadruples $(\gamma,F_+,F_-,\psi)$, where $(\gamma,F_\pm)$ are classical, metric CRF-structures, $\psi$ is a 2-form and some conditions expressible in terms of the exterior differential $d\psi$ and the $\gamma$-Levi-Civita covariant derivative $\nabla F_\pm$ hold. If $d\psi=0$, the conditions reduce to the existence of two partially K\""ahler reductions of the metric $\gamma$. The paper ends by an Appendix where we define and characterize generalized Sasakian structures.",mathematics,5,232
"A noncommutative Bohnenblust-Spitzer identity for Rota-Baxter algebras   solves Bogoliubov's recursion.   The Bogoliubov recursion is a particular procedure appearing in the process of renormalization in perturbative quantum field theory. It provides convergent expressions for otherwise divergent integrals. We develop here a theory of functional identities for noncommutative Rota-Baxter algebras which is shown to encode, among others, this process in the context of Connes-Kreimer's Hopf algebra of renormalization. Our results generalize the seminal Cartier-Rota theory of classical Spitzer-type identities for commutative Rota-Baxter algebras. In the classical, commutative, case, these identities can be understood as deriving from the theory of symmetric functions. Here, we show that an analogous property holds for noncommutative Rota-Baxter algebras. That is, we show that functional identities in the noncommutative setting can be derived from the theory of noncommutative symmetric functions. Lie idempotents, and particularly the Dynkin idempotent play a crucial role in the process. Their action on the pro-unipotent groups such as those of perturbative renormalization is described in detail along the way.",mathematics,5,165
"Symmetries in the system of type $A_5^{(2)}$.   In this paper, we propose a 3-parameter family of coupled Painlev\'e III systems in dimension four with affine Weyl group symmetry of type $A_5^{(2)}$. We also propose its symmetric form in which the $A_5^{(2)}$-symmetries become clearly visible.",mathematics,5,44
"Generalized Brjuno functions associated to $\alpha$-continued fractions.   For \alpha in the interval [0,1], we consider the one-parameter family of \alpha-continued fraction maps, which include the Gauss map (\alpha=1) and the nearest integer (\alpha=1/2) and by-excess (\alpha=0) continued fraction maps. To each of these expansions, and to each choice of a positive function u on the interval I_\alpha=(0,max(\alpha,1-\alpha)) we associate a generalized Brjuno function B_(\alpha,u)(x). For \alpha=1/2 or \alpha=1, and u(x)=-\log(x), these functions were introduced by Yoccoz in his work on the linearization of holomorphic maps. Their regularity properties, including BMO regularity and their extension to the complex plane, have been thoroughly investigated. We compare the functions obtained with different values of \alpha and we prove that the set of (\alpha,u)-Brjuno numbers does not depend on the choice of \alpha provided that \alpha>0. We then consider the case \alpha=0, u(x)=-\log(x) and we prove that x is a Brjuno number (for \alpha> 0) if and only if both x and -x are Brjuno numbers for \alpha=0.",mathematics,5,164
"Dilation Theory for Rank 2 Graph Algebras.   An analysis is given of $*$-representations of rank 2 single vertex graphs. We develop dilation theory for the non-selfadjoint algebras $\A_\theta$ and $\A_u$ which are associated with the commutation relation permutation $\theta$ of a 2 graph and, more generally, with commutation relations determined by a unitary matrix $u$ in $M_m(\bC) \otimes M_n(\bC)$. We show that a defect free row contractive representation has a unique minimal dilation to a $*$-representation and we provide a new simpler proof of Solel's row isometric dilation of two $u$-commuting row contractions. Furthermore it is shown that the C*-envelope of $\A_u$ is the generalised Cuntz algebra $\O_{X_u}$ for the product system $X_u$ of $u$; that for $m\geq 2 $ and $n \geq 2 $ contractive representations of $\Ath$ need not be completely contractive; and that the universal tensor algebra $\T_+(X_u)$ need not be isometrically isomorphic to $\A_u$.",mathematics,5,148
"Aperiodic Pointlikes and Beyond.   We prove that if $\pi$ is a recursive set of primes, then pointlike sets are decidable for the pseudovariety of semigroups whose subgroups are $\pi$-groups. In particular, when $\pi$ is the empty set, we obtain Henckell's decidability of aperiodic pointlikes. Our proof, restricted to the case of aperiodic semigroups, is simpler than the original proof.",mathematics,5,59
"Combinatorial structure of Kirillov-Reshetikhin crystals of type D_n(1),   B_n(1), A_{2n-1}(2).   We provide the explicit combinatorial structure of the Kirillov-Reshetikhin crystals B^{r,s} of type D_n(1), B_n(1), and A_{2n-1}(2). This is achieved by constructing the crystal analogue sigma of the automorphism of the D_n(1) (resp. B_n(1) or A_{2n-1}(2)) Dynkin diagram that interchanges the 0 and 1 node. The involution sigma is defined in terms of new plus-minus diagrams that govern the D_n to D_{n-1} (resp. B_n to B_{n-1}, or C_n to C_{n-1}) branching. It is also shown that the crystal B^{r,s} is perfect. These crystals have been implemented in MuPAD-Combinat; the implementation is discussed in terms of many examples.",mathematics,5,107
"Universal inequalities for the eigenvalues of Laplace and Schr\""odinger   operators on submanifolds,.   We establish inequalities for the eigenvalues of Schr\""{o}dinger operators on compact submanifolds (possibly with nonempty boundary) of Euclidean spaces, of spheres, and of real, complex and quaternionic projective spaces, which are related to inequalities for the Laplacian on Euclidean domains due to Payne, P\'olya, and Weinberger and to Yang, but which depend in an explicit way on the mean curvature. In later sections, we prove similar results for Schr\""{o}dinger operators on homogeneous Riemannian spaces and, more generally, on any Riemannian manifold that admits an eigenmap into a sphere, as well as for the Kohn Laplacian on subdomains of the Heisenberg group.   Among the consequences of this analysis are an extension of Reilly's inequality, bounding any eigenvalue of the Laplacian in terms of the mean curvature, and spectral criteria for the immersibility of manifolds in homogeneous spaces.",mathematics,5,148
"On the characterization of isotropic Gaussian fields on homogeneous   spaces of compact groups.   Let T be a random field invariant under the action of a compact group G We give conditions ensuring that independence of the random Fourier coefficients is equivalent to Gaussianity. As a consequence, in general it is not possible to simulate a non-Gaussian invariant random field through its Fourier expansion using independent coefficients.",mathematics,5,66
More spectral bounds on the clique and independence numbers.   We give some new bounds for the clique and independence numbers of a graph in terms of its eigenvalues.,mathematics,5,28
"High distance Heegaard splittings via fat train tracks.   We define ""fat"" train tracks and use them to give a combinatorial criterion for the Hempel distance of Heegaard splittings for closed orientable 3-manifolds. We apply this criterion to 3-manifolds obtained from surgery on knots in the three sphere.",mathematics,5,47
"Einstein-Weyl structures on lightike hypersurfaces.   We study Weyl structures on lightlikes hypersurfaces endowed with a conformal structure of certain type and specific screen distribution: the Weyl screen structures. We investigate various differential geometric properties of Einstein-Weyl screen structures on lightlike hypersurfaces and show that, for ambiant Lorentzian space $\mathbb{R}^{n+2}_{1}$ and a totally umbilical screen foliation, there is a strong interplay with the induced (Riemannian) Weyl-structure on the leaves. Finally, we establish necessary and sufficient conditions for a Weyl structure defined by the $1-$form of an almost contact structure given by an additional complex structure in case of an ambiant Kaehler manifold to be closed.",mathematics,5,104
"Proper path-factors and interval edge-coloring of (3,4)-biregular   bigraphs.   An interval coloring of a graph G is a proper coloring of E(G) by positive integers such that the colors on the edges incident to any vertex are consecutive. A (3,4)-biregular bigraph is a bipartite graph in which each vertex of one part has degree 3 and each vertex of the other has degree 4; it is unknown whether these all have interval colorings. We prove that G has an interval coloring using 6 colors when G is a (3,4)-biregular bigraph having a spanning subgraph whose components are paths with endpoints at 3-valent vertices and lengths in {2,4,6,8}. We provide sufficient conditions for the existence of such a subgraph.",mathematics,5,117
"On the total disconnectedness of the quotient Aubry set.   In this paper we show that the quotient Aubry set associated to certain Lagrangians is totally disconnected (i.e., every connected component consists of a single point). Moreover, we discuss the relation between this problem and a Morse-Sard type property for (difference of) critical subsolutions of Hamilton-Jacobi equations.",mathematics,5,56
"From Lie Theory to Deformation Theory and Quantization.   Deformation Theory is a natural generalization of Lie Theory, from Lie groups and their linearization, Lie algebras, to differential graded Lie algebras and their higher order deformations, quantum groups.   The article focuses on two basic constructions of deformation theory: the universal solution of Maurer-Cartan Equation (MCE), which plays the role of the exponential of Lie Theory, and its inverse, the Kuranishi functor, as the logarithm.   The deformation functor is the gauge reduction of MCE, corresponding to a Hodge decomposition associated to the strong deformation retract data.   The above comparison with Lie Theory leads to a better understanding of Deformation Theory and its applications, e.g. the relation between quantization and Connes-Kreimer renormalization, quantum doubles and Birkhoff decomposition.",mathematics,5,124
"Determinant Formulas Relating to Tableaux of Bounded Height.   Chen et al. recently established bijections for $(d+1)$-noncrossing/ nonnesting matchings, oscillating tableaux of bounded height $d$, and oscillating lattice walks in the $d$-dimensional Weyl chamber. Stanley asked what is the total number of such tableaux of length $n$ and of any shape. We find a determinant formula for the exponential generating function. The same idea applies to prove Gessel's remarkable determinant formula for permutations with bounded length of increasing subsequences. We also give short algebraic derivations for some results of the reflection principle.",mathematics,5,91
"Crystal isomorphisms for irreducible highest weight   U_{v}{\hat{sl}}_{e})-modules of higher level.   We study the crystal graphs of irreducible $U_{v}(\hat{sl}}_{e})$-modules of higher level l. Generalizing works of the first author, we obtain a simple description of the bijections between the classes of multipartitions which naturally label these graphs: the Uglov multipartitions. This is achieved by expliciting an embedding of the $U_{v}(\hat{sl}}_{e})$-crystals of level l into $U_{v}(\hat{sl}_{\infty})$-crystals associated to highest weight modules.",mathematics,5,69
Asymptotic profiles of solutions to viscous Hamilton-Jacobi equations.   The large time behavior of solutions to Cauchy problem for viscous Hamilton-Jacobi equation is classified. The large time asymptotics are given by very singular self-similar solutions on one hand and by self-similar viscosity solutions on the other hand,mathematics,5,46
"Representable posets and their order components.   A partially ordered set P is representable if there is a bounded distributive lattice such that its ordered set of prime ideals is order-isomorphic to P. We show that if the order components of a poset P are representable, then so is P. Moreover, we provide an example disproving the converse.",mathematics,5,57
"Symmetries in Differential Geometry: A Computational Approach to   Prolongations.   The aim of this work is to develop a systematic manner to close overdetermined systems arising from conformal Killing tensors (CKT). The research performs this action for 1-tensor and 2-tensors. This research makes it possible to develop a new general method for any rank of CKT. This method can also be applied to other types of Killing equations, as well as to overdetermined systems constrained by some other conditions.   The major methodological apparatus of the research is a decomposition of the section bundles where the covariant derivatives of the CKT land via generalized gradients. This decomposition generates a tree in which each row represents a higher derivative. After using the conformal Killing equation, just a few components (branches) survive, which means that most of them can be expressed in terms of lower order terms. This results in a finite number of independent jets. Thus, any higher covariant derivative can be written in terms of these jets.   The findings of this work are significant methodologically and, more specifically, in the potential for the discovery of symmetries. First, this work has uncovered a new method that could be used to close overdetermined systems arising from conformal Killing tensors (CKT). Second, through an application of this method, this research finds higher symmetry operators of first and second degree, which are known by other means, for the Laplace operator. The findings also reveal the first order symmetry operators for the Yamabe case. Moreover, the research leads to conjectures about the second order symmetries of the Yamabe operator.",mathematics,5,262
"$p$-Adic Haar multiresolution analysis.   In this paper, the notion of {\em $p$-adic multiresolution analysis (MRA)} is introduced. We use a ``natural'' refinement equation whose solution (a refinable function) is the characteristic function of the unit disc. This equation reflects the fact that the characteristic function of the unit disc is the sum of $p$ characteristic functions of disjoint discs of radius $p^{-1}$. The case $p=2$ is studied in detail. Our MRA is a 2-adic analog of the real Haar MRA. But in contrast to the real setting, the refinable function generating our Haar MRA is periodic with period 1, which never holds for real refinable functions. This fact implies that there exist infinity many different 2-adic orthonormal wavelet bases in ${\cL}^2(\bQ_2)$ generated by the same Haar MRA. All of these bases are constructed. Since $p$-adic pseudo-differential operators are closely related to wavelet-type bases, our bases can be intensively used for applications.",mathematics,5,151
"Width and mean curvature flow.   Given a Riemannian metric on a homotopy $n$-sphere, sweep it out by a continuous one-parameter family of closed curves starting and ending at point curves. Pull the sweepout tight by, in a continuous way, pulling each curve as tight as possible yet preserving the sweepout. We show:   Each curve in the tightened sweepout whose length is close to the length of the longest curve in the sweepout must itself be close to a closed geodesic. In particular, there are curves in the sweepout that are close to closed geodesics.   Finding closed geodesics on the 2-sphere by using sweepouts goes back to Birkhoff in 1917.   As an application, we bound from above, by a negative constant, the rate of change of the width for a one-parameter family of convex hypersurfaces that flows by mean curvature. The width is loosely speaking up to a constant the square of the length of the shortest closed curve needed to ``pull over'' $M$. This estimate is sharp and leads to a sharp estimate for the extinction time; cf. [CM1], [CM2] where a similar bound for the rate of change for the two dimensional width is shown for homotopy 3-spheres evolving by the Ricci flow (see also Perelman).",mathematics,5,207
"Configurations of saddle connections of quadratic differentials on CP1   and on hyperelliptic Riemann surfaces.   Configurations of rigid collections of saddle connections are connected component invariants for strata of the moduli space of quadratic differentials. They have been classified for strata of Abelian differentials by Eskin, Masur and Zorich. Similar work for strata of quadratic differentials has been done in Masur and Zorich, although in that case the connected components were not distinguished. We classify the configurations for quadratic differentials on the Riemann sphere and on hyperelliptic connected components of the moduli space of quadratic differentials. We show that, in genera greater than five, any configuration that appears in the hyperelliptic connected component of a stratum also appears in the non-hyperelliptic one.",mathematics,5,121
"Combinatorial independence in measurable dynamics.   We develop a fine-scale local analysis of measure entropy and measure sequence entropy based on combinatorial independence. The concepts of measure IE-tuples and measure IN-tuples are introduced and studied in analogy with their counterparts in topological dynamics. Local characterizations of the Pinsker von Neumann algebra and its sequence entropy analogue are given in terms of combinatorial independence, l_1 geometry, and Voiculescu's completely positive approximation entropy. Among the novel features of our local study is the treatment of general discrete acting groups, with the structural assumption of amenability in the case of entropy.",mathematics,5,97
"Quantization of symplectic vector spaces over finite fields.   In this paper, we construct a quantization functor, associating a complex vector space H(V) to a finite dimensional symplectic vector space V over a finite field of odd characteristic. As a result, we obtain a canonical model for the Weil representation of the symplectic group Sp(V). The main new technical result is a proof of a stronger form of the Stone-von Neumann property for the Heisenberg group. Our result answers, for the case of the Heisenberg group, a question of Kazhdan about the possible existence of a canonical vector space attached to a coadjoint orbit of a general unipotent group over finite field.",mathematics,5,111
